-0.124215  -0.052040  -0.048170  -0.040758  -0.033164  -0.055341  -0.064883  -0.094947  -0.103265  -0.084030  

-0.111575  -0.063437  -0.074311  -0.076882  -0.068974  -0.081030  -0.054995  -0.089356  -0.101423  -0.106142  

-0.092492  -0.042794  -0.046214  -0.042744  -0.025079  -0.045512  -0.046907  -0.087776  -0.111075  -0.125251  

-0.054200  -0.038773  -0.050308  -0.048861  -0.023041  -0.034330  -0.024632  -0.040732  -0.065549  -0.061275  

-0.062348  -0.034716  -0.055371  -0.067058  -0.053121  -0.061901  -0.067112  -0.080139  -0.101018  -0.097376  

-0.054068  -0.012899  0.001183  0.006685  -0.003653  -0.029293  -0.024365  -0.055905  -0.045305  -0.011936  

-0.108822  -0.063864  -0.071118  -0.076596  -0.088485  -0.099345  -0.090839  -0.092677  -0.124723  -0.086131  

-0.092529  -0.035226  -0.021919  -0.010419  -0.002124  0.014270  -0.011146  -0.031627  -0.044413  -0.018741  

-0.116435  -0.063957  -0.083418  -0.089339  -0.069733  -0.076650  -0.063110  -0.073399  -0.106446  -0.091946  

-0.052680  -0.040371  -0.041013  -0.032290  -0.031973  -0.056093  -0.076653  -0.135902  -0.159961  -0.141031  

-0.094921  -0.049510  -0.054449  -0.070898  -0.066009  -0.072279  -0.030808  -0.038828  -0.075730  -0.081603  

-0.104861  -0.056674  -0.061346  -0.063819  -0.044217  -0.056555  -0.048134  -0.078533  -0.081985  -0.055349  

-0.132425  -0.062366  -0.078118  -0.090538  -0.075773  -0.072012  -0.054803  -0.071756  -0.139777  -0.112700  

-0.094854  -0.034748  -0.039131  -0.046105  -0.035756  -0.028674  -0.028711  -0.057202  -0.087500  -0.052242  

-0.129846  -0.079202  -0.045510  -0.031300  -0.014985  -0.013892  -0.020278  -0.035045  -0.045507  -0.034110  

-0.083156  -0.036905  -0.038533  -0.040276  -0.022414  -0.023758  -0.030748  -0.069843  -0.105719  -0.081913  

-0.065626  -0.016192  -0.024810  -0.032931  -0.020335  -0.023131  -0.009044  -0.042033  -0.089008  -0.069505  

-0.059991  -0.006063  0.016303  0.017850  0.002153  -0.016386  -0.038515  -0.050284  -0.052365  0.002396  

-0.117048  -0.063500  -0.073380  -0.050341  -0.050246  -0.069515  -0.087507  -0.094370  -0.116702  -0.058194  

-0.098469  -0.039669  -0.039267  -0.028158  -0.005292  -0.008847  0.016899  -0.004101  -0.002934  0.027178  

-0.052696  -0.011336  -0.016472  -0.039146  -0.043659  -0.041487  -0.009371  -0.026050  -0.063388  -0.033100  

-0.062943  -0.023358  -0.023969  -0.014514  -0.016015  -0.026273  -0.021352  -0.033052  -0.037050  -0.020319  

-0.116641  -0.064819  -0.080787  -0.091068  -0.060103  -0.058388  -0.028756  -0.053910  -0.099196  -0.064644  

-0.052724  -0.012824  -0.033590  -0.060042  -0.047932  -0.058036  -0.015497  -0.046567  -0.097368  -0.095995  

-0.132375  -0.047817  -0.060682  -0.090997  -0.094958  -0.113174  -0.129132  -0.172869  -0.190113  -0.172927  

-0.053637  -0.033925  -0.043322  -0.049426  -0.038678  -0.051715  -0.037654  -0.091834  -0.151312  -0.136881  

-0.113949  -0.063103  -0.059497  -0.068665  -0.079109  -0.086402  -0.109792  -0.139528  -0.167685  -0.206729  

-0.052994  -0.025037  -0.033075  -0.030322  -0.026095  -0.014057  -0.016895  -0.061538  -0.076405  -0.048529  

-0.097688  -0.052693  -0.057541  -0.057282  -0.056598  -0.019795  -0.003439  -0.033123  -0.070616  -0.089900  

-0.063400  -0.014268  -0.003800  0.001583  -0.005610  -0.004863  -0.024256  -0.060608  -0.046457  -0.017365  

-0.109622  -0.059201  -0.069117  -0.064021  -0.062078  -0.064976  -0.059083  -0.102344  -0.155820  -0.148869  

-0.082892  -0.037588  -0.053598  -0.052112  -0.035354  -0.043111  -0.017711  -0.054570  -0.085865  -0.083233  

-0.132516  -0.059657  -0.055518  -0.023606  -0.004922  -0.012224  -0.030697  -0.050840  -0.075894  -0.056379  

-0.092044  -0.032394  -0.026040  -0.025435  -0.028580  -0.035124  -0.051277  -0.062793  -0.069140  -0.020898  

-0.096200  -0.052551  -0.074014  -0.083242  -0.060603  -0.075513  -0.070924  -0.089679  -0.128090  -0.131719  

-0.096831  -0.036776  -0.045301  -0.033227  -0.031246  -0.017763  -0.043224  -0.069960  -0.078069  -0.056559  

-0.087499  -0.027907  -0.024164  -0.008779  -0.005497  -0.000696  -0.017124  -0.031449  -0.043436  -0.012190  

-0.101383  -0.056129  -0.054411  -0.036942  -0.006391  -0.016343  -0.038678  -0.065559  -0.056635  -0.016280  

-0.104796  -0.062610  -0.050259  -0.045100  -0.068290  -0.106522  -0.147188  -0.200308  -0.237590  -0.192915  

-0.078399  -0.016975  -0.021435  -0.009726  0.024191  0.036955  0.052808  0.038080  -0.000769  -0.005469  

-0.112431  -0.049586  -0.048321  -0.049741  -0.054571  -0.094344  -0.104299  -0.135791  -0.157235  -0.135256  

-0.119827  -0.065366  -0.071574  -0.068041  -0.050170  -0.071620  -0.045420  -0.079510  -0.089340  -0.075848  

-0.074129  -0.029050  -0.041892  -0.058778  -0.062454  -0.085959  -0.065155  -0.118771  -0.139775  -0.148153  

-0.125159  -0.068640  -0.076273  -0.076678  -0.053560  -0.051450  -0.036459  -0.038819  -0.056171  -0.029561  

-0.061532  -0.011579  -0.019889  -0.030978  -0.032390  -0.045544  -0.056838  -0.092500  -0.147397  -0.145986  

-0.052888  -0.036899  -0.035132  -0.020915  -0.012514  -0.026822  -0.047080  -0.062727  -0.091685  -0.058327  

-0.058815  -0.007252  -0.001554  0.009686  0.000305  -0.002713  -0.067087  -0.115574  -0.133577  -0.097596  

-0.058924  -0.013941  -0.005912  -0.027597  -0.037071  -0.058234  -0.051862  -0.099413  -0.120055  -0.112388  

-0.084170  -0.025688  -0.035794  -0.015225  0.015999  0.015021  0.038480  0.023058  0.035796  0.032546  

-0.064743  -0.014372  -0.005555  -0.002745  -0.007171  -0.037576  -0.030905  -0.054972  -0.082035  -0.078070  

0.044853  0.019456  0.023023  0.040939  -0.003096  0.001462  0.014424  0.053389  0.081138  0.061430  

-0.034114  -0.022193  -0.031550  -0.011518  -0.051477  -0.014545  0.025047  0.042060  0.024609  0.022092  

0.042161  0.045531  0.025471  0.054188  0.004580  0.020761  0.030741  0.040534  0.023528  0.046438  

0.007131  0.014910  0.009056  0.010603  -0.034739  -0.009859  0.016909  0.059409  0.128541  0.162059  

0.023571  0.041466  0.041279  0.041872  0.004965  0.005127  0.005648  0.050095  0.103668  0.129585  

0.042720  0.059792  0.048716  0.049553  0.014426  0.026324  0.068563  0.099595  0.105836  0.106352  

-0.018021  -0.000607  -0.002499  0.003453  -0.032313  0.007390  0.039866  0.039003  0.036175  0.054355  

0.011825  0.018429  0.010791  0.005753  -0.028683  -0.010528  0.009842  0.067807  0.140645  0.165051  

0.034602  0.038191  0.030919  0.021972  -0.016969  0.031496  0.085980  0.124759  0.160115  0.173902  

0.021474  0.029262  0.024222  0.043176  0.021325  0.049741  0.062546  0.038195  0.021581  0.019433  

0.036942  0.048727  0.044563  0.047770  0.000058  0.022771  0.069988  0.128067  0.184548  0.166021  

-0.032027  0.020067  0.021784  0.023251  -0.012900  0.032824  0.067642  0.126714  0.181723  0.214846  

-0.029102  -0.012655  -0.005887  -0.001383  -0.060677  -0.064895  -0.043434  -0.027060  0.015018  0.031996  

0.044659  0.062644  0.063024  0.046955  0.037488  0.063121  0.087634  0.122395  0.118925  0.084838  

0.043379  0.043021  0.041442  0.072059  0.043205  0.053448  0.072351  0.123453  0.150598  0.170790  

-0.031510  -0.002640  0.017601  0.039235  -0.000143  -0.010466  -0.016505  0.006467  0.047313  0.035557  

0.039290  0.047745  0.045313  0.032231  -0.000794  0.020885  0.009593  0.049931  0.030978  0.011858  

-0.031362  0.019087  0.022829  0.040006  0.006600  0.022407  0.060483  0.089214  0.074832  0.061129  

-0.032394  0.019791  0.023417  0.027213  -0.011699  0.025188  0.076066  0.124309  0.159448  0.140988  

-0.007222  0.017353  0.017445  0.027162  -0.031980  -0.030719  -0.026636  0.009577  -0.007683  -0.026817  

0.044884  0.062335  0.059239  0.022472  -0.028637  -0.059206  -0.056849  -0.037892  -0.042237  -0.050226  

-0.009011  0.000397  0.001554  0.024389  -0.009590  -0.002933  0.023180  0.052351  0.054092  0.045088  

-0.008860  -0.003549  -0.007174  -0.012717  -0.033398  0.004035  0.043833  0.082643  0.142444  0.142637  

-0.028393  0.014404  0.018942  0.028818  -0.018029  0.002866  0.043950  0.090431  0.125080  0.117172  

-0.029644  -0.003023  0.014978  0.023859  -0.025233  -0.018790  0.010881  0.044022  0.041942  0.050711  

0.045168  0.052837  0.059720  0.075489  0.039653  0.073577  0.081941  0.094394  0.094747  0.114131  

-0.029635  -0.020401  -0.015886  -0.006520  -0.065753  -0.029051  -0.001046  0.064845  0.058937  0.020396  

-0.011802  0.000931  0.005172  0.038343  0.011605  0.013442  0.043125  0.082638  0.071261  0.015625  

-0.021463  -0.004773  0.001921  0.016305  -0.029275  -0.011481  0.014696  0.073022  0.145761  0.169713  

0.005163  0.018180  0.005685  -0.000094  -0.070081  -0.049945  0.015738  0.045634  0.057009  0.074151  

-0.017773  0.009559  0.024728  0.026588  -0.021307  -0.020108  0.017960  0.022113  0.037747  0.050277  

-0.017203  0.001775  0.009113  0.028050  -0.000144  0.043846  0.070655  0.151313  0.212070  0.241318  

0.033900  0.045915  0.042514  0.039949  0.026689  0.060692  0.083634  0.119482  0.131417  0.125779  

-0.020438  -0.012812  -0.019072  -0.017113  -0.058374  -0.032442  0.003611  0.047058  0.075704  0.100389  

0.040328  0.049000  0.050170  0.057891  0.011620  0.048193  0.084572  0.090920  0.062697  0.070299  

0.032163  0.034641  0.031696  0.031433  0.015241  0.036321  0.082241  0.127415  0.165432  0.173909  

0.045065  0.025395  0.030767  0.051256  0.007755  0.014227  0.046077  0.116434  0.163417  0.178467  

0.045506  0.019224  0.018888  0.028174  -0.015601  -0.000325  0.043163  0.072097  0.122381  0.144058  

0.027175  0.051571  0.063727  0.093788  0.059831  0.051266  0.066626  0.093546  0.154419  0.146179  

0.008994  0.016483  0.011108  0.025799  -0.011960  -0.007468  0.029383  0.059433  0.097479  0.108864  

-0.022324  -0.006471  0.002729  -0.012171  -0.060107  -0.076692  -0.051251  -0.006064  0.012969  0.038819  

-0.013867  -0.004053  -0.004530  0.017655  0.000208  0.034993  0.104753  0.128555  0.172971  0.178512  

-0.012710  0.000155  0.014584  0.022535  -0.015319  0.017041  0.059987  0.105396  0.139513  0.129191  

-0.032617  -0.019199  -0.017377  -0.015452  -0.079831  -0.049816  -0.020025  -0.004221  0.001370  -0.013684  

-0.007301  0.011980  0.023379  0.030109  -0.003540  0.004669  0.037978  0.053461  0.067319  0.045110  

-0.007573  0.012660  0.019800  0.019725  -0.035157  -0.019309  0.010820  0.048869  0.061881  0.063096  

-0.013753  -0.001428  -0.007692  0.015396  -0.009998  0.003480  0.056737  0.113835  0.142394  0.146634  

-0.022435  -0.007413  0.000418  0.013704  -0.027072  0.023024  0.054450  0.093742  0.120343  0.140650  

0.043464  0.048955  0.037072  0.037376  -0.019597  -0.021693  -0.005530  0.003208  -0.021707  -0.000605  

0.043051  0.047104  0.034373  0.050092  0.009613  0.010139  0.040963  0.075229  0.112475  0.114991  

0.112164  0.116312  0.117799  0.049035  0.024702  0.010498  0.021466  0.026310  0.012131  -0.016563  

0.117895  0.118050  0.117412  0.086500  0.038974  -0.021001  -0.035213  -0.069073  -0.090495  -0.111577  

0.099969  0.093949  0.096832  0.064219  0.013724  -0.045033  -0.063356  -0.081633  -0.082537  -0.093755  

0.112394  0.116175  0.125178  0.066765  0.040958  -0.007050  -0.047617  -0.063324  -0.081096  -0.074899  

0.179345  0.161361  0.162179  0.115086  0.078726  0.030454  0.002174  -0.014666  -0.032287  -0.035675  

0.146480  0.140409  0.140483  0.081612  0.033442  0.000576  -0.003149  -0.032000  -0.062033  -0.089152  

0.125751  0.121933  0.124219  0.055312  0.034603  0.004890  -0.010669  -0.056415  -0.117766  -0.122579  

0.165085  0.165673  0.174567  0.135516  0.097047  0.049891  0.018204  0.008401  0.007681  -0.016342  

0.100707  0.107929  0.102029  0.051158  0.027943  -0.020669  -0.046553  -0.066996  -0.080229  -0.116306  

0.099967  0.112006  0.146463  0.088048  0.036492  -0.020021  -0.028172  -0.044504  -0.049531  -0.068327  

0.177424  0.164282  0.144517  0.087700  0.055735  -0.006693  -0.006020  0.011149  0.008616  0.018585  

0.106691  0.120393  0.133205  0.067843  0.035926  -0.010505  -0.064726  -0.104385  -0.155138  -0.182895  

0.148040  0.142425  0.136314  0.090822  0.049769  0.004355  -0.018040  -0.028991  -0.047208  -0.074127  

0.100050  0.119364  0.138572  0.101553  0.055984  0.002992  -0.007105  -0.009654  0.003458  0.016251  

0.167430  0.170734  0.175102  0.135896  0.114747  0.072363  0.101968  0.109816  0.137222  0.112403  

0.100824  0.097110  0.092590  0.045825  -0.002570  -0.041715  -0.033959  -0.048646  -0.067307  -0.068135  

0.101363  0.129847  0.131841  0.072038  0.026282  -0.014932  -0.058391  -0.103923  -0.130574  -0.121712  

0.162123  0.151258  0.148952  0.107662  0.094442  0.062631  0.060403  0.042968  0.041169  0.013816  

0.119444  0.118107  0.111900  0.061681  0.010527  -0.030248  -0.077430  -0.081897  -0.105572  -0.107422  

0.110560  0.140674  0.143360  0.091889  0.047668  -0.009112  -0.030047  -0.057312  -0.061724  -0.060137  

0.126987  0.133507  0.142888  0.096295  0.054611  0.000758  -0.016366  -0.022419  -0.023638  -0.056165  

0.107887  0.098870  0.109224  0.063549  0.065050  0.002503  -0.042953  -0.061275  -0.052641  -0.016835  

0.128735  0.133516  0.130662  0.086733  0.049504  0.005214  -0.011301  -0.030347  -0.042772  -0.047332  

0.102602  0.107408  0.119410  0.072455  0.041959  -0.005336  -0.023982  -0.008321  0.001576  -0.003661  

0.115101  0.106265  0.090052  0.043275  0.001867  -0.039726  -0.063798  -0.076372  -0.119349  -0.139004  

0.166268  0.153202  0.153245  0.100887  0.044736  -0.003232  -0.025548  -0.034380  -0.051440  -0.070966  

0.133647  0.140738  0.151021  0.103736  0.056812  -0.000112  -0.042415  -0.056233  -0.066313  -0.050543  

0.177629  0.185099  0.183350  0.122545  0.082244  0.032458  0.020142  0.036775  0.043635  0.038249  

0.102137  0.114156  0.112333  0.050756  0.041156  0.018300  -0.001377  -0.074986  -0.120828  -0.148883  

0.160134  0.160934  0.175855  0.131075  0.079158  0.026762  0.004869  -0.031842  -0.052576  -0.061325  

0.178279  0.166860  0.173276  0.127593  0.092252  0.036288  0.007793  -0.007343  -0.016797  -0.014976  

0.130014  0.122892  0.120399  0.069351  0.022331  -0.021184  -0.024773  0.005111  0.014770  0.004769  

0.146192  0.138337  0.124247  0.058020  0.021619  -0.020643  -0.039565  -0.059125  -0.056616  -0.055390  

0.099966  0.100383  0.109405  0.056425  0.005502  -0.032231  -0.059905  -0.071853  -0.062739  -0.049594  

0.113155  0.116712  0.106047  0.052239  0.035529  0.024423  0.052913  -0.011372  -0.077111  -0.133059  

0.175309  0.141388  0.144098  0.095415  0.072885  0.032944  0.008921  -0.021139  -0.062033  -0.110200  

0.123584  0.122498  0.116788  0.065495  0.010332  -0.039760  -0.054755  -0.056343  -0.065235  -0.089510  

0.178236  0.169767  0.159119  0.096549  0.046464  0.022714  0.020346  -0.000461  -0.023929  -0.027780  

0.128403  0.120047  0.137872  0.090765  0.066656  0.042805  0.036611  -0.020512  -0.021503  -0.055295  

0.134999  0.129950  0.123397  0.066755  0.018058  -0.035044  -0.044076  -0.079161  -0.114480  -0.130482  

0.101663  0.117562  0.129299  0.065990  0.016577  -0.030322  -0.045054  -0.058339  -0.057539  -0.049537  

0.157619  0.159720  0.162536  0.097077  0.053251  -0.007975  -0.046731  -0.060333  -0.092926  -0.095832  

0.156152  0.178197  0.195665  0.171392  0.144407  0.104032  0.089073  0.070215  0.042397  0.002913  

0.130170  0.140795  0.148136  0.101482  0.090182  0.048595  0.040895  -0.019606  -0.028831  -0.045281  

0.153935  0.160794  0.151047  0.110131  0.065397  0.023377  0.000107  -0.010934  -0.010822  -0.008574  

0.103224  0.110135  0.123351  0.077415  0.020455  -0.035540  -0.078337  -0.082341  -0.083311  -0.092836  

0.179152  0.150623  0.153186  0.107958  0.064925  0.015499  -0.002873  -0.024015  -0.020235  -0.023323  

0.159522  0.155406  0.150071  0.085757  0.043552  -0.007710  -0.016668  -0.027979  -0.014942  -0.016219  

