0.790576	0.474582	-0.00249751	-0.959802	-0.756096	-0.963105	0.405759	-0.00157493	0.596086	-0.997794	0.0582369	0.306722	0.995841	0.0565476	0.931348	-0.2359	-0.674147	-0.815015	0.611411	0.146925	-0.9974	-0.741229	0.601234	-0.996707	0.994591	-0.973865	0.533939	-0.989944	0.127395	-0.729785	0.425764	-0.242506	0.998103	-0.0136999	0.0902025	0.105973	-0.127324	0.219776	0.305102	-0.354812	0.49599	0.680892	-0.461574	0.814183	-0.776487	-0.992597	-0.844432	-0.841695	-0.21055	-0.696231	
-0.983351	0.990831	-0.916053	-0.0403098	-0.451308	-0.930012	0.58851	-0.157657	-0.727064	-0.398866	-0.785567	0.938654	0.86552	-0.978504	-0.946492	0.925736	-0.844283	0.922016	0.947815	0.318537	-0.984126	0.363257	0.359467	0.847811	0.879073	-0.991229	0.878841	0.433028	0.674549	0.00890492	0.582314	0.568052	-0.709525	0.648929	-0.870219	-0.66611	-0.988647	-0.999674	-0.541408	-0.0868777	0.696069	0.484641	0.455723	0.953399	0.320513	0.327302	0.481807	0.698841	-0.948613	-0.938291	
0.694453	0.551156	0.999323	0.688703	-0.985076	-0.163464	0.35477	-0.628589	0.980873	0.999378	-0.937055	0.831256	-0.202449	0.997281	-0.687201	0.977935	0.964456	-0.554543	0.512432	0.734533	0.323878	0.801379	0.280177	0.933485	0.621007	-0.658169	0.157362	-0.942189	0.945127	-0.504806	-0.958438	0.248181	-0.156248	0.999403	0.669677	-0.884177	0.408944	-0.957362	0.28847	0.123579	0.956966	-0.441946	-0.405262	0.24429	-0.34984	0.917931	-0.980265	-0.489516	-0.587419	0.264693	
0.564241	0.0289625	-0.812347	-0.927689	0.131622	0.463301	-0.521031	0.955822	-0.564092	0.697199	0.584376	0.604532	-0.661382	-0.56105	0.579627	-0.43478	0.328575	-0.919256	-0.572678	-0.657667	0.967485	-0.942348	-0.177162	-0.24883	-0.00717177	0.997863	0.748165	0.149008	-0.983551	0.565288	0.980297	-0.285626	0.834931	-0.599418	0.700904	0.0471442	-0.830748	0.655736	0.944261	0.112777	-0.980852	-0.702991	0.602714	-0.72349	-0.935323	0.993868	-0.903703	0.86708	0.863644	-0.739457	
0.858767	0.280599	0.980384	-0.158454	-0.988535	-0.825245	0.649153	0.972273	0.997941	-0.251371	-0.808749	0.191817	-0.524395	-0.163966	-0.808216	-0.198323	0.897686	0.28378	0.506817	-0.183655	-0.956352	-0.978891	0.223509	0.112454	0.747814	-0.191381	0.998927	-0.700916	0.402634	0.471654	0.823069	0.715877	-0.960253	-0.824776	0.999653	0.370609	0.412759	-0.651724	0.725048	0.738408	-0.0884536	0.624756	-0.67041	0.887825	0.967956	0.243965	0.83056	0.716282	-0.469307	-0.910204	
-0.933882	0.908365	0.988196	-0.8018	-0.715631	-0.818953	0.715885	-0.204059	0.996773	0.698064	-0.518719	-0.857894	0.995159	0.317433	-0.921979	-0.331954	-0.107376	0.0304223	-0.846817	0.0344489	0.829284	-0.846667	0.309291	-0.741709	-0.848317	-0.271561	-0.993806	-0.0377615	-0.808875	-0.560582	-0.484831	0.0321965	-0.937774	0.890305	0.0703564	0.759297	-0.993627	-0.777013	-0.42769	0.0305744	-0.73504	0.4322	-0.312705	0.0557336	-0.0985354	0.999607	0.70912	-0.500882	0.809305	-0.128139	
0.35981	0.145258	0.592427	-0.495022	0.279149	-0.15346	-0.00603697	0.98234	0.758869	-0.988207	-0.599214	-0.509614	-0.894083	0.949745	0.924918	0.800206	0.992322	-0.672921	-0.653099	-0.598221	-0.830478	-0.67898	-0.207581	0.998215	0.898698	-0.0918008	0.835228	-0.918848	-0.98549	-0.999774	-0.991359	0.71549	-0.88321	-0.555802	-0.41226	-0.699389	0.917712	-0.907904	0.997162	0.918763	0.990666	0.944104	-0.74985	0.10682	-0.446819	-0.0540191	-0.887065	0.390393	-0.343399	0.305987	
-0.824386	-0.978637	0.0264105	0.201083	0.606728	-0.588257	0.355896	-0.38076	0.942484	0.151655	0.785086	-0.620713	-0.82922	-0.331257	0.365316	0.984915	0.959905	-0.323084	-0.715737	0.812963	0.331029	0.610521	0.491333	0.674911	0.998907	-0.00829586	-0.694222	-0.528663	-0.613287	-0.944516	0.879714	-0.970002	-0.478573	0.85032	-0.359893	-0.851908	-0.360818	-0.946571	0.830893	0.204079	-0.999439	-0.999326	-0.540406	0.887367	0.0793928	0.837891	0.998515	-0.938494	0.978344	0.944632	
-0.930416	0.418868	0.589551	0.975659	0.968345	-0.716941	0.738448	0.94464	-0.865079	0.753497	0.96145	0.195678	-0.347815	-0.961411	-0.355665	0.91556	0.00444548	0.986077	0.84724	0.0936457	0.736936	-0.33985	0.812578	-0.413473	-0.989985	-0.512533	-0.403073	0.828418	-0.881622	0.705711	-0.993664	0.194356	-0.124643	0.774123	0.945359	-0.193698	0.929617	-0.947712	0.978242	-0.616876	-0.438493	-0.998205	0.997226	0.991179	0.871027	0.996952	0.849358	-0.950112	0.658304	0.327031	
0.479635	-0.478101	-0.663019	-0.255306	0.999788	0.619247	0.648732	-0.0229011	0.731107	0.250562	0.914868	0.383147	-0.900435	0.525667	0.630612	-0.973016	-0.774099	-0.555005	-0.999225	-0.118763	0.67226	-0.917792	-0.372897	-0.674171	0.812413	-0.282963	0.428116	0.593107	-0.895583	0.809832	-0.347715	0.999366	0.883067	0.82523	-0.697639	0.96867	-0.959738	0.239229	0.337033	0.338656	-0.994453	0.995916	-0.912658	0.011413	-0.855317	-0.0673264	0.307475	-0.883119	0.972954	0.142952	
