4.71754	8.88265	6.55674	5.51752	3.35878	6.42976	6.14433	1.79067	5.7505	3.38634	0.497155	8.42045	-0.571159	1.93154	0.200765	5.96498	4.25558	7.74916	0.0661517	3.98076	0.917505	4.64989	-0.202109	4.12492	2.97938	7.99647	4.65506	5.85886	1.40457	3.59711	3.52495	2.12189	9.55511	6.95616	4.39973	3.98283	9.87113	7.34484	7.9798	1.13466	7.45454	6.76795	3.65507	3.46695	4.69394	3.87732	1.16437	5.46825	2.4931	7.16264	
-7.19771	-11.2157	-7.14866	-9.16612	-5.54077	-9.55387	-11.5086	-7.09413	-3.97974	-7.85291	-13.4381	-9.64876	-7.38753	-12.1224	-13.0815	-7.77437	-8.01296	-10.243	-11.8016	-8.56373	-7.82503	-9.38101	-11.3887	-13.7195	-9.74482	-6.60118	-4.26487	-11.0074	-6.35181	-3.14675	-5.34086	-12.5251	-11.4099	-3.99157	-5.14648	-10.5694	-4.81608	-6.22213	-13.6796	-5.81869	-8.78162	-12.5338	-5.82788	-3.90796	-5.8745	-2.31968	-14.2956	-4.75316	-8.25993	-15.8848	
19.4543	21.2434	20.3671	21.8829	23.2663	20.0262	17.604	18.6637	20.1685	20.3553	13.5254	23.5984	22.1212	14.8862	20.9908	16.5219	18.7339	17.2998	24.4885	21.5722	18.2985	21.7648	22.0289	21.2734	16.1935	13.2279	22.3499	23.1939	17.8298	14.4869	24.1035	16.5506	20.7158	20.5091	18.2022	15.1447	23.5298	16.4287	15.468	16.0893	23.082	17.6249	19.5885	15.3553	18.4183	20.9604	16.3347	19.5352	15.6548	15.6919	
1.87373	-1.49283	-0.26731	3.73001	-1.25548	8.01424	2.02218	5.52821	2.46875	5.81168	0.792478	1.89224	3.88942	1.80653	4.77556	1.76061	4.99206	2.7269	8.01954	0.29633	-0.674891	3.23144	-0.186519	5.3555	0.913164	4.32393	4.21608	5.6085	-0.990176	6.06753	1.91197	-2.48483	6.52515	1.11866	1.77322	3.78403	6.2065	3.9755	4.74044	2.46992	-2.36704	1.30473	-0.0952299	0.60516	-0.811754	3.39593	2.41751	4.89816	1.2282	-3.47721	
7.43301	5.6279	-1.33666	8.35343	1.58418	0.855347	-4.58905	4.31719	5.88549	6.12095	8.53288	-1.76038	0.398312	-1.46299	0.920214	-0.0538122	9.32142	6.02352	6.57643	7.2287	3.8858	1.5151	4.49632	3.89639	2.99008	-2.46502	-0.464766	0.893588	9.41711	-1.8407	-0.997885	-0.781152	-0.115001	1.48636	-2.68164	-3.61336	9.05457	-2.27958	2.13852	3.06841	5.46509	3.93394	4.23956	-3.53979	10.0215	-3.10253	6.92266	0.0581377	4.02597	4.87991	
-7.15051	-2.2256	-8.76345	-1.77016	-6.55981	-4.70518	-5.93329	-8.01482	-2.45517	-2.90335	-0.283855	-1.22551	-8.02735	-9.00669	-3.72866	-4.42955	-8.90095	-8.03817	-2.86711	-7.61219	-4.5477	-5.55135	-7.34152	-0.905172	-6.78187	-1.3806	-4.70604	-7.4089	-9.32395	-4.97715	-8.27066	-6.00744	-4.50993	-3.90886	-3.29448	0.508274	-5.48496	-5.16351	-3.40387	-10.3224	-5.54583	0.150459	-10.0075	-4.00113	-0.243925	-1.88264	-6.03403	-2.03326	-2.16921	-1.02016	
-4.07649	-2.01642	-5.09205	-10.2478	-2.86184	-2.76851	-6.69951	-2.86935	-6.3458	-5.85279	-6.05015	-0.908591	-6.12987	-3.56174	-0.519423	-0.305937	-5.55943	-3.29584	-6.78726	-3.16929	-9.62065	-7.50885	-8.44491	-5.73008	-7.62076	-9.11749	-6.11056	-4.61601	-4.24924	-1.59656	-4.65463	-5.88969	-5.00036	-4.68707	-1.42262	-6.00407	-5.7255	-1.49726	-3.71686	-10.865	-2.40129	-7.33183	-7.24609	-3.38019	-7.59775	-7.40511	-7.36404	-4.50859	-4.10303	-6.90435	
0.0328835	-0.113633	-0.780723	1.19875	-6.06176	-5.26163	-5.55417	-3.2435	-4.99198	1.26961	-2.53272	-1.52621	-4.14786	-1.08544	-1.27884	-0.791578	-1.79036	-4.78395	-6.82688	-2.96859	-1.82123	0.608414	-4.07812	3.08984	-6.79723	0.616138	-0.265531	-3.91465	-0.0406027	1.37703	0.61526	-1.10509	-1.44508	-3.18489	1.4187	-5.40431	2.79887	2.16975	-6.45099	-1.90498	-0.68452	-2.90682	-5.02264	-2.01379	0.976802	-4.79379	-0.225862	2.08864	-5.82396	-0.547942	
-9.7546	-17.4003	-10.3372	-5.61828	-11.3714	-13.2665	-13.5038	-10.7551	-11.4565	-11.6964	-10.7426	-12.2181	-13.9948	-17.5182	-9.99946	-13.346	-13.398	-14.6298	-9.78294	-8.25453	-16.8641	-7.97904	-8.55986	-11.8424	-15.85	-10.1449	-11.9084	-9.50234	-8.28673	-10.3255	-15.1241	-14.5943	-11.3196	-12.9216	-13.0769	-18.2809	-10.1431	-10.4375	-12.9088	-15.4158	-14.527	-12.9979	-12.5781	-14.8822	-11.068	-19.1651	-9.96011	-19.7135	-7.7238	-9.43782	
2.14346	-0.927426	3.34912	6.94306	0.531399	4.1828	-1.98071	6.71815	0.325244	0.720314	2.56698	1.11109	7.95516	-0.827474	3.48367	1.30071	4.39708	4.39134	-1.20627	5.04576	2.32611	-0.0163088	1.1403	3.30223	-2.4941	-2.40741	0.414624	3.7195	2.43947	0.273725	-2.61552	0.328117	-1.55889	6.18856	2.68802	2.30695	-0.386416	3.81109	-1.6332	-2.72553	1.48006	2.92538	3.69571	4.79139	3.49475	-3.47974	4.62462	6.4298	-0.71881	-2.83294	
-5.8703	-1.785	-8.04917	0.0647484	-7.03959	-5.96618	-6.28203	-8.93293	-0.250327	-4.74224	2.23362	-8.31057	-4.37946	-7.17447	-8.98428	-5.23113	-8.6942	-3.2849	-2.26388	-4.63546	-2.04062	-7.56033	-1.89632	-3.5877	-0.788057	-8.04105	-5.54524	-0.527489	-1.06055	-3.99067	1.02933	-7.46319	-3.44532	-3.38491	-7.08243	-1.81217	-7.83799	-5.97566	-6.85532	-3.96353	-1.14457	-4.94273	-4.87541	-0.177992	-6.37788	-1.43862	-4.83985	-5.07007	-3.76395	-3.09743	
2.32782	4.61161	-1.29135	-1.12134	-1.47085	-0.253152	0.823606	0.991856	0.775286	-0.872675	4.75803	-0.824729	-1.86528	3.26137	2.6079	0.832671	1.945	0.194335	-0.746688	2.68351	0.324553	5.16182	-1.02293	2.71632	3.27341	-2.95765	-0.262122	-2.35822	0.544288	2.63389	0.972142	2.39458	4.19751	-0.231453	1.49909	1.54547	0.608526	-2.3643	-1.36033	-0.571799	4.5343	0.624266	3.36852	-1.31972	-0.0818739	-0.0955968	-1.6696	1.32043	0.632399	2.82792	
0.612047	2.39784	4.38406	8.06776	-1.06246	9.73954	-0.15568	1.8477	7.02621	11.1932	9.99219	6.56146	9.46219	1.15422	2.67503	6.13985	5.41412	9.62533	4.45977	3.45829	5.71884	6.87037	9.19832	4.37148	5.1338	10.294	9.63408	7.50796	11.3558	8.04123	1.81059	9.3413	5.89687	-1.16856	9.08011	8.41274	2.76982	3.13536	8.64008	11.041	4.99971	5.45184	0.979077	9.73034	7.72451	6.70533	2.25877	8.18388	11.7208	7.49285	
5.8203	7.44911	9.35246	3.32658	3.51536	10.9366	11.6836	8.63974	3.6857	9.42668	9.59521	11.0251	5.46853	8.31467	7.01022	8.693	8.03168	7.39219	4.15275	8.06243	8.70896	7.16712	9.89005	8.53157	9.03342	1.8888	2.07146	10.5883	5.09249	9.90054	8.70174	2.13227	10.4148	4.14505	4.5418	2.3005	2.66435	11.4785	4.06837	9.97142	4.29379	5.76491	7.48588	1.99272	10.0979	7.43358	6.14751	7.51911	1.86586	7.90312	
-8.81109	-2.67964	-5.45077	-8.2138	-7.81534	-4.32552	-1.16698	-1.44899	-1.12213	-6.10504	-3.75395	-4.1144	-6.21128	-0.78029	-2.73164	-1.06545	-8.66814	-6.99997	-8.23463	-0.551386	-3.41701	-4.42056	-6.10338	-3.4939	-9.53258	-2.24954	-1.40219	-7.82188	-11.3112	-1.80782	-3.1818	-5.21293	-4.69755	-5.96448	-3.78353	-5.06808	-9.3413	-3.91535	-2.62625	-5.03345	-6.50308	-10.7754	-10.4949	-7.43753	-11.6851	-11.0345	-3.94344	-8.3176	-9.53382	-4.48367	
-7.75919	-6.31668	-9.01324	-5.2514	-4.36619	-6.42864	-6.77721	-2.36719	-7.62774	-6.648	-4.19758	-5.89003	-2.03323	-4.47941	-4.13084	-5.3149	-6.78017	-3.65443	-7.48199	-5.89882	-11.383	-7.07895	-2.9034	-4.13793	-5.88471	-9.47934	-5.40102	-5.4786	-8.33024	-1.87192	-7.24718	-7.09411	-7.87017	-4.31418	-8.3029	-6.61749	-7.62476	-10.05	-7.98289	-8.90639	-2.80311	-5.07936	-2.74465	-10.5205	-4.2491	-9.7204	-3.0871	-5.66788	-4.72489	-4.67976	
-1.28062	-1.29361	-5.42493	-3.97007	-3.16037	-0.472572	-2.26398	-3.15672	-0.475227	-0.340292	-1.216	0.00158908	-1.05786	-1.37747	-3.4528	-0.295188	-4.8251	-1.16893	-5.20472	-3.44915	-4.38382	0.825189	-1.31732	-6.91778	0.528752	-2.05067	-0.281284	-4.14952	-3.66223	-0.548237	-2.30018	0.0181843	-3.95397	-6.03619	-0.608351	1.60416	-2.62168	-2.39776	-4.49519	-1.21462	-3.99564	0.580168	-2.00617	-4.95871	-5.98393	-4.44744	-1.81921	-3.13822	-2.9631	-5.53667	
-3.84255	-2.54906	-0.249756	-7.5079	1.53583	-2.39447	-1.74675	-3.74407	-0.266869	-1.33531	1.18242	2.71416	1.64327	0.535712	2.81239	-4.06494	-8.40357	-5.80024	-4.88357	1.27003	-5.68735	-5.71941	1.3559	-2.4452	1.75673	-2.3431	-3.35123	3.12949	0.838776	-2.22895	-5.20318	-1.91771	-1.97748	-2.18142	2.48912	0.855842	-4.60106	-4.52252	-6.48333	-6.30088	-4.70749	-5.04762	0.535771	-0.827111	0.713078	-0.00741093	-3.81708	-1.46592	0.523631	-1.63777	
-1.44939	-8.84205	-1.77841	-2.31108	-5.64976	-6.66114	-5.11019	-3.9559	-6.05027	-0.752961	-1.52952	-5.32682	-5.84812	-5.18229	-2.78285	-5.25648	-3.60292	-2.69101	0.673723	-7.6062	-5.31028	-8.41313	-0.950028	-0.656259	-4.10607	-7.0336	-1.21427	-2.98197	-3.26417	-3.88728	-3.86936	0.606655	-3.5652	-2.53452	-0.702534	-2.79161	0.505325	-4.02701	-7.69493	-7.77233	-1.86032	-0.78695	0.499834	-1.02287	-5.36436	-1.86421	-1.74447	-6.24831	-3.60384	0.618999	
6.40703	1.54427	8.49437	11.0833	10.3638	3.85747	6.43519	4.95244	11.2826	2.54304	8.1316	9.00253	5.14692	7.00541	1.57634	9.49521	9.61092	1.99008	5.69579	6.9389	6.67284	-0.16597	-0.065713	4.40791	7.39532	3.1222	1.28311	10.1854	6.12108	6.49196	10.1331	-1.15381	8.1447	-0.99855	2.19925	10.5098	10.6414	1.49134	5.05879	8.22316	0.568288	4.08165	7.16755	7.83499	7.24203	2.34909	6.56827	6.09375	9.31824	3.68107	
0.751788	9.26694	6.09851	10.1841	-2.27999	-1.54709	10.0979	1.76407	8.23752	6.18646	7.49239	5.64417	5.86876	1.83268	3.66518	0.140702	3.28814	2.83741	9.1309	8.3895	9.08984	5.97859	-0.279782	-1.25738	1.3535	6.92512	-0.404385	3.64419	0.97698	7.61236	4.73104	-1.12263	4.48895	3.47709	9.32887	7.71149	6.64303	8.57961	5.541	10.8188	2.78597	4.99206	-0.0881673	3.61717	4.86219	3.6641	0.814057	6.88063	3.66338	3.47331	
